smp_id,Grind,prep_name,smp_wt,wt_class,AC,Conc,Validation,Total.Carbon,Clay,Sand ,pH_H2O,pH_CaCl2
231915,fine_lt80um,"S Prep, Fine Grind Preparation",1,1,3701,0,invalid,9.73,21.2,35.4,5.5,5.5
231915,fine_lt80um,"S Prep, Fine Grind Preparation",1.001,1,3513,0.00001,invalid,9.73,21.2,35.4,5.5,5.5
231915,fine_lt80um,"S Prep, Fine Grind Preparation",2.499,2.5,1481,0,invalid,9.73,21.2,35.4,5.5,5.5
231915,fine_lt80um,"S Prep, Fine Grind Preparation",2.499,2.5,1481,0,invalid,9.73,21.2,35.4,5.5,5.5
231915,fine_lt80um,"S Prep, Fine Grind Preparation",2.502,2.5,1479,0,invalid,9.73,21.2,35.4,5.5,5.5
231915,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,740,0,invalid,9.73,21.2,35.4,5.5,5.5
231915,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,740,0,invalid,9.73,21.2,35.4,5.5,5.5
231915,fine_lt80um,"S Prep, Fine Grind Preparation",5.004,5,740,0,invalid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",0.247,0.25,3746,0.00015,valid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",0.248,0.25,4478,0.00014,valid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",0.253,0.25,4389,0.00014,valid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,3331,0.00011,valid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",0.501,0.5,3325,0.00011,valid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",0.502,0.5,2949,0.00012,valid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",0.996,1,2416,0.00007,valid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",0.999,1,2408,0.00007,valid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",1.001,1,2404,0.00007,valid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,1407,0.00001,invalid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,1407,0.00001,invalid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",2.502,2.5,1405,0.00001,invalid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",4.997,5,741,0,invalid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",4.998,5,741,0,invalid,9.73,21.2,35.4,5.5,5.5
231915,lt2mm,"S Prep, Working Pint Preparation",4.999,5,740,0,invalid,9.73,21.2,35.4,5.5,5.5
231886,fine_lt80um,"S Prep, Fine Grind Preparation",0.249,0.25,2208,0.00017,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,2199,0.00017,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",0.254,0.25,2165,0.00017,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",0.498,0.5,1840,0.00015,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",0.5,0.5,1833,0.00015,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",0.5,0.5,2199,0.00014,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",0.996,1,1656,0.00011,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,1651,0.00011,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",1.001,1,1648,0.00011,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",2.5,2.5,1320,0.00002,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",2.501,2.5,1319,0.00002,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",2.502,2.5,1318,0.00002,valid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",4.997,5,734,0,invalid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,733,0,invalid,3.17,22.9,16.7,4.6,4.4
231886,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,733,0,invalid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",0.249,0.25,1472,0.00018,invalid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",0.252,0.25,2182,0.00017,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",0.253,0.25,2173,0.00017,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",0.497,0.5,1106,0.00017,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,1466,0.00016,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,1100,0.00017,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",0.997,1,1287,0.00013,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",1.003,1,1279,0.00013,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",1.004,1,1095,0.00014,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",2.498,2.5,1027,0.00006,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,1026,0.00006,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",2.502,2.5,1025,0.00006,valid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",4.998,5,733,0,invalid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",5.004,5,732,0,invalid,3.17,22.9,16.7,4.6,4.4
231886,lt2mm,"S Prep, Working Pint Preparation",5.004,5,732,0,invalid,3.17,22.9,16.7,4.6,4.4
231882,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,5139,0.00013,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",0.252,0.25,2913,0.00016,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",0.495,0.5,2225,0.00014,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",0.498,0.5,2580,0.00013,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",0.499,0.5,2575,0.00013,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",0.502,0.5,3290,0.00011,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",1,1,1652,0.00011,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",1,1,1835,0.0001,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",1.002,1,1832,0.0001,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",2.499,2.5,1322,0.00002,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",2.5,2.5,1321,0.00002,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",2.501,2.5,1248,0.00003,valid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,734,0,invalid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,734,0,invalid,2.83,24.2,16.3,4.6,4.5
231882,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,734,0,invalid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,731,0.00019,invalid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,731,0.00019,invalid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",0.252,0.25,728,0.00019,invalid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",0.498,0.5,737,0.00018,invalid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,734,0.00018,invalid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",0.501,0.5,733,0.00018,invalid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",0.999,1,735,0.00016,valid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",1,1,734,0.00016,valid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",1,1,734,0.00016,valid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",2.498,2.5,808,0.00009,valid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,808,0.00009,valid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,881,0.00008,valid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",4.997,5,661,0.00002,valid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",4.999,5,698,0.00001,invalid,2.83,24.2,16.3,4.6,4.5
231882,lt2mm,"S Prep, Working Pint Preparation",4.999,5,661,0.00002,valid,2.83,24.2,16.3,4.6,4.5
231881,fine_lt80um,"S Prep, Fine Grind Preparation",0.248,0.25,3702,0.00015,valid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,2938,0.00016,valid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",0.253,0.25,2903,0.00016,valid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,2565,0.00013,valid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,2565,0.00013,valid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",0.502,0.5,2195,0.00014,valid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",0.998,1,2208,0.00008,valid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,2206,0.00008,valid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",1,1,2203,0.00008,valid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",2.5,2.5,1469,0,invalid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",2.5,2.5,1395,0.00001,invalid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",2.501,2.5,1468,0,invalid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",4.998,5,698,0.00001,invalid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",4.999,5,735,0,invalid,3.77,23.3,14.9,4.8,4.6
231881,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,698,0.00001,invalid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",0.249,0.25,2212,0.00017,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,2195,0.00017,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",0.252,0.25,2186,0.00017,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",0.498,0.5,1475,0.00016,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",0.498,0.5,1475,0.00016,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",0.501,0.5,1466,0.00016,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",0.999,1,1470,0.00012,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",1.001,1,1284,0.00013,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",1.002,1,1283,0.00013,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,1029,0.00006,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,1102,0.00005,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",2.501,2.5,1028,0.00006,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",4.997,5,698,0.00001,invalid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",4.998,5,661,0.00002,valid,3.77,23.3,14.9,4.8,4.6
231881,lt2mm,"S Prep, Working Pint Preparation",5.001,5,698,0.00001,invalid,3.77,23.3,14.9,4.8,4.6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",0.249,0.25,4492,0.00014,valid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",0.25,0.25,3728,0.00015,valid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",0.251,0.25,4456,0.00014,valid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",0.499,0.5,3736,0.0001,valid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",0.502,0.5,4085,0.00009,valid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",0.503,0.5,4076,0.00009,valid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",0.998,1,3362,0.00002,valid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,3172,0.00003,valid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",1.001,1,3166,0.00003,valid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",2.498,2.5,1492,0,invalid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",2.501,2.5,1491,0,invalid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",2.502,2.5,1490,0,invalid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,745,0,invalid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",5.002,5,745,0,invalid,6.09,30.6,5,6.4,6
230753,fine_lt80um,"S Prep, Fine Grind Preparation",5.004,5,745,0,invalid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",0.249,0.25,2994,0.00016,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",0.25,0.25,2237,0.00017,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",0.252,0.25,2219,0.00017,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",0.498,0.5,2246,0.00014,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",0.499,0.5,1868,0.00015,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",0.503,0.5,1853,0.00015,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",0.997,1,1683,0.00011,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",0.997,1,1683,0.00011,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",0.998,1,1681,0.00011,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",2.498,2.5,1269,0.00003,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",2.498,2.5,1194,0.00004,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,1193,0.00004,valid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",5.002,5,745,0,invalid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",5.003,5,745,0,invalid,6.09,30.6,5,6.4,6
230753,lt2mm,"S Prep, Working Pint Preparation",5.006,5,745,0,invalid,6.09,30.6,5,6.4,6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",0.247,0.25,756,0.00019,invalid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",0.249,0.25,1499,0.00018,invalid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",0.249,0.25,750,0.00019,invalid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",0.5,0.5,747,0.00018,invalid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",0.501,0.5,1118,0.00017,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",0.502,0.5,1115,0.00017,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,934,0.00015,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,934,0.00015,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",1.002,1,931,0.00015,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",2.5,2.5,672,0.00011,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",2.5,2.5,672,0.00011,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",2.503,2.5,746,0.0001,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",4.996,5,598,0.00004,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",4.999,5,597,0.00004,valid,2.32,34.8,8.4,7.2,6.6
229943,fine_lt80um,"S Prep, Fine Grind Preparation",4.999,5,597,0.00004,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",0.25,0.25,747,0.00019,invalid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",0.251,0.25,744,0.00019,invalid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",0.252,0.25,741,0.00019,invalid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",0.497,0.5,751,0.00018,invalid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",0.498,0.5,1124,0.00017,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",0.5,0.5,747,0.00018,invalid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",0.999,1,560,0.00017,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",1.001,1,559,0.00017,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",1.003,1,558,0.00017,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,448,0.00014,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,448,0.00014,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",2.503,2.5,522,0.00013,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",5,5,411,0.00009,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",5.001,5,411,0.00009,valid,2.32,34.8,8.4,7.2,6.6
229943,lt2mm,"S Prep, Working Pint Preparation",5.004,5,448,0.00008,valid,2.32,34.8,8.4,7.2,6.6
222969,fine_lt80um,"S Prep, Fine Grind Preparation",0.248,0.25,737,0.00019,invalid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",0.248,0.25,1475,0.00018,invalid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",0.248,0.25,1475,0.00018,invalid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",0.498,0.5,1102,0.00017,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",0.498,0.5,1102,0.00017,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",0.499,0.5,1099,0.00017,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,1098,0.00014,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",0.999,1,1098,0.00014,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",1,1,1097,0.00014,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",2.501,2.5,877,0.00008,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",2.501,2.5,877,0.00008,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",2.503,2.5,877,0.00008,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",4.998,5,659,0.00002,valid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,695,0.00001,invalid,2.13,21.5,52.8,6.7,6.4
222969,fine_lt80um,"S Prep, Fine Grind Preparation",5,5,695,0.00001,invalid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",0.248,0.25,1475,0.00018,invalid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",0.248,0.25,737,0.00019,invalid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",0.25,0.25,731,0.00019,invalid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",0.499,0.5,733,0.00018,invalid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",0.499,0.5,733,0.00018,invalid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",0.501,0.5,730,0.00018,invalid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",1.003,1,729,0.00016,valid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",1.003,1,729,0.00016,valid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",1.003,1,729,0.00016,valid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",2.499,2.5,585,0.00012,valid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,585,0.00012,valid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",2.5,2.5,585,0.00012,valid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",5,5,475,0.00007,valid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",5,5,475,0.00007,valid,2.13,21.5,52.8,6.7,6.4
222969,lt2mm,"S Prep, Working Pint Preparation",5.001,5,475,0.00007,valid,2.13,21.5,52.8,6.7,6.4
184986,fine_lt80um,"S Prep, Fine Grind Preparation",0.248,0.25,2977,0.00016,valid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",0.251,0.25,2941,0.00016,valid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",0.252,0.25,2930,0.00016,valid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",0.497,0.5,2971,0.00012,valid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",0.5,0.5,2584,0.00013,valid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",0.5,0.5,2584,0.00013,valid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",1,1,2030,0.00009,valid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",1,1,2215,0.00008,valid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",1.003,1,2208,0.00008,valid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",2.495,2.5,1479,0,invalid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",2.501,2.5,1476,0,invalid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",2.503,2.5,1475,0,invalid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",4.999,5,738,0,invalid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,738,0,invalid,4.24,24.4,17.9,6.3,5.6
184986,fine_lt80um,"S Prep, Fine Grind Preparation",5.001,5,738,0,invalid,4.24,24.4,17.9,6.3,5.6
184986,lt2mm,"S Prep, Working Pint Preparation",0.249,0.25,2224,0.00017,valid,4.24,24.4,17.9,6.3,5.6
